ID,Drug1,Drug2,Cell line,ZIP
135808,190,161,24,0.4
135817,489,583,20,-0.9
135820,268,565,35,-6.63
135831,489,218,9,0.69
135849,14,579,25,1.33
135864,189,190,17,0.29
135866,637,684,6,4.43
135870,190,490,13,2.6
135905,268,217,37,-2.51
135908,488,283,10,42.12
135911,488,14,43,-1.16
135943,300,578,20,-4.03
135951,503,579,10,-1.76
135952,189,600,11,9.15
135953,618,578,24,1.83
135963,189,456,16,-7.11
135979,637,609,10,6.08
135981,226,583,28,-0.93
135990,226,283,35,-3.57
135999,628,503,0,-6.78
136002,618,161,28,0.11
136017,681,579,8,-2.56
136021,488,583,32,-4.5
136028,510,631,38,5.57
136031,456,583,8,1.34
136042,609,14,7,3.85
136045,190,565,27,-0.26
136059,73,239,17,-9.5
136066,141,503,21,-4.51
136068,190,165,0,-5.14
136078,602,239,21,3.8
136083,526,503,26,-12.03
136087,526,402,20,2.85
136096,226,402,38,-0.82
136113,628,637,26,8.03
136124,89,631,8,-4.14
136134,189,333,38,4.63
136137,401,239,42,-2.78
136143,489,165,43,-1.02
136146,456,631,30,-4.76
136147,609,509,32,-2.57
136149,526,165,35,-5.54
136153,167,631,9,3.93
136165,526,209,37,1.14
136180,300,628,42,8.47
136201,190,503,33,3.04
136215,456,490,37,-1.21
136230,618,609,32,2.84
136235,456,217,25,3.03
136236,479,631,37,-4.73
136242,402,618,24,-3.82
136245,283,217,14,-3.43
136262,189,600,25,1.53
136263,681,141,17,-3.01
136273,583,333,34,0.54
136277,479,226,9,-0.43
136278,456,218,0,-1.85
136282,141,609,37,5.76
136287,189,314,25,-6.99
136289,189,579,33,6.24
136298,681,578,29,-4.8
136304,631,218,26,4.96
136321,190,300,35,1.05
136324,526,14,7,-1.19
136325,631,583,30,4.98
136326,189,526,11,5.03
136340,402,637,16,3.21
136353,281,631,23,1.56
136367,583,217,8,2.96
136375,628,218,20,-5.96
136382,684,579,11,-0.84
136384,226,209,25,-5.27
136385,226,578,24,-0.82
136393,618,218,19,-3.76
136406,602,226,32,9.34
136408,681,209,0,-0.91
136438,300,283,12,4.26
136440,402,141,23,10.53
136442,190,579,22,0.62
136456,618,503,29,-9.7
136457,488,579,16,3.23
136463,681,578,30,-9.25
136464,631,583,0,-4.24
136471,565,579,0,-1.96
136473,628,161,8,-3.85
136485,190,609,6,2.85
136491,526,165,37,-5.56
136494,609,684,5,-7.31
136499,189,283,20,-4.74
136515,190,283,6,2.56
136527,489,579,22,0.21
136535,189,283,13,-1.29
136539,226,628,9,0.62
136540,631,283,7,-2.27
136557,239,503,20,-6.86
136561,578,503,35,-5.88
136568,268,637,22,-0.59
136575,226,628,24,-4.78
136594,190,565,8,-0.38
136608,456,490,13,-0.62
136627,600,226,9,2.19
136633,628,488,8,2.25
136641,503,217,23,0.69
136650,189,583,16,-0.76
136652,239,333,34,0.82
136663,631,217,0,-0.45
136665,300,509,16,-7.39
136667,456,509,7,-2.04
136675,268,165,11,6.27
136691,489,14,9,4.71
136692,141,239,20,2.25
136694,189,217,26,-0.6
136699,578,333,42,21.77
136701,268,217,25,-3.12
136710,490,217,29,1.45
136714,188,226,11,-2.96
136727,510,631,23,6.02
136730,681,609,10,5.51
136732,167,239,24,1.89
136734,190,283,34,2.83
136737,578,583,33,6.98
136744,300,14,24,3.23
136746,578,209,34,-5.89
136752,488,283,33,12.4
136756,489,226,7,2.75
136760,489,268,27,0.19
136785,503,14,5,-0.22
136789,618,583,38,17.78
136793,401,565,23,6.66
136820,628,583,21,3.99
136821,283,217,8,-1.84
136822,161,509,21,0.16
136828,489,161,17,3.05
136834,402,579,21,-0.46
136840,226,268,35,1.65
136842,631,488,37,-7.22
136852,488,490,21,3.72
136856,161,509,5,-3.43
136857,189,637,22,2.23
136859,681,283,36,-1.92
136873,628,218,34,-4.41
136886,189,600,21,0.95
136894,209,579,8,8.08
136895,578,565,19,-1.25
136896,526,488,33,-1.99
136902,488,579,24,0.63
136909,456,161,6,-3.29
136919,283,579,30,-1.32
136925,628,209,15,-6.07
136930,490,503,19,2.24
136949,637,239,37,-4.07
136953,479,226,29,1.03
136959,456,217,0,-3.91
136969,489,488,17,4.71
136993,600,631,10,5.76
136996,526,637,20,2.23
137002,268,490,14,-7.02
137003,456,402,19,-3.05
137005,226,684,24,0.78
137007,188,565,7,-0.74
137021,628,631,43,-1.22
137033,684,217,28,18.38
137039,189,681,36,-1.23
137046,268,631,37,5.34
137049,628,14,25,-11.38
137069,189,14,27,2.42
137075,283,583,28,-0.65
137080,631,503,5,-5.75
137098,637,333,24,0.71
137100,490,14,17,-0.31
137107,618,14,10,1.53
137131,526,456,23,-1.17
137136,161,14,33,4.43
137137,300,402,25,3.7
137140,489,283,13,2.71
137153,489,218,0,-2.09
137154,526,268,10,7.06
137156,190,488,24,-2.85
137163,226,565,21,-4.93
137168,503,684,29,-3.76
137169,283,217,36,-4.21
137175,681,161,15,3.14
137178,631,565,10,-1.57
137191,281,226,43,-5.52
137194,526,283,7,1.18
137202,217,14,43,12.59
137221,628,218,12,-1.5
137232,73,161,26,-9.53
137245,526,165,27,-1.26
137247,681,684,11,0.74
137255,300,684,23,3.33
137259,239,333,37,-5.55
137261,456,618,34,-5.94
137269,402,628,43,2.51
137270,268,583,14,-10
137275,489,402,32,-0.71
137276,456,333,27,0.42
137282,681,141,5,-1.11
137285,190,631,28,-2.85
137304,637,565,43,0.79
137311,628,239,32,-0.26
137319,141,239,33,6.32
137335,226,268,20,-5.01
137339,217,579,6,2.63
137347,489,503,7,4.23
137357,165,609,0,0.6
137359,141,209,30,-5.63
137366,578,333,11,0.63
137371,333,217,28,0.29
137377,681,579,30,-2.73
137381,268,578,23,7.5
137402,618,637,24,0.12
137404,358,226,42,-0.92
137406,526,578,11,0.43
137409,189,161,43,-0.18
137420,618,283,23,0.65
137424,618,509,24,-1.3
137427,300,503,13,-0.23
137429,565,14,15,2.36
137440,218,333,7,5.05
137462,402,209,42,-3.89
137474,226,509,30,-2.41
137489,190,583,12,1.27
137490,637,141,26,-3.86
137495,268,218,11,2.34
137496,165,637,8,-5.15
137503,239,684,19,-5.3
137509,217,209,33,-3.02
137520,112,239,6,2.34
137550,509,583,17,21.66
137552,489,503,10,6.18
137554,628,637,25,5.27
137559,628,141,10,15.52
137561,268,565,25,-1.42
137582,618,684,34,-5.36
137585,189,479,27,1.43
137588,226,490,6,-2.51
137596,631,637,16,12.44
137600,314,565,30,0.22
137609,526,578,9,-3.36
137617,456,218,37,-2.07
137619,239,209,17,-8.13
137634,510,226,24,-3.71
137635,681,456,17,-14.77
137637,358,226,23,7.92
137641,300,14,34,8.44
137643,190,578,19,-3.53
137645,618,509,8,-0.95
137650,456,490,14,-4.67
137652,161,14,6,1.05
137654,189,281,13,-3.08
137655,283,684,24,3.65
137673,300,631,36,6.61
137680,141,14,21,-2.56
137682,401,631,13,-3.09
137697,300,402,8,1.11
137701,165,14,13,-6.66
137703,618,217,37,11.69
137704,189,333,29,3.42
137720,565,503,37,1.42
137724,300,565,26,0.13
137732,268,509,29,7.43
137748,488,239,38,2.28
137769,526,268,13,0.7
137770,314,226,30,-1.5
137784,141,333,30,-5.31
137791,239,218,19,1.99
137792,526,141,34,-5.1
137796,631,239,21,-3.1
137808,503,217,12,-1
137815,637,14,25,-4.23
137821,681,637,17,-4.66
137822,402,141,29,0.57
137837,631,333,33,1.39
137841,681,300,36,-3.41
137846,488,579,15,-0.54
137853,631,141,20,-3.25
137861,526,402,15,-5.44
137863,609,161,7,0.1
137872,509,218,28,-2.21
137873,637,217,34,-2.8
137883,189,300,0,-0.9
137884,89,239,34,-1.01
137889,628,217,14,-7.08
137895,189,618,13,-3.81
137916,283,503,21,-0.67
137921,456,631,11,-2.01
137923,300,565,38,5.39
137930,190,628,42,16.38
137937,456,618,25,0.2
137942,268,161,11,3.04
137949,503,684,14,1.85
137965,189,314,16,11.15
137979,489,300,0,1.39
137997,618,628,16,1.98
138010,165,333,20,-0.57
138029,189,600,30,6.22
138035,189,578,14,5.08
138056,226,579,7,-6.61
138058,300,631,23,2.49
138063,333,503,16,-3.7
138066,503,217,26,-10.3
138073,226,628,28,-2.08
138094,618,161,42,-1.73
138096,401,631,14,-3.16
138105,300,14,38,12.56
138107,456,490,24,0.26
138123,489,637,16,0.53
138127,189,631,11,19.19
138134,456,209,35,-0.6
138136,226,565,32,3.96
138139,489,578,5,-0.68
138141,618,141,0,9.62
138159,401,565,6,1.08
138161,490,161,21,-2.84
138166,489,503,42,-4.46
138176,609,14,15,-0.88
138183,488,218,8,-4.18
138197,488,14,24,-0.85
138214,189,300,28,0.21
138217,300,628,36,12.42
138229,402,209,29,-12.92
138233,283,161,7,-2.82
138234,637,565,28,0.6
138239,402,333,9,-0.69
138242,268,503,24,-1.49
138243,618,579,43,-3.78
138255,510,631,7,2.76
138272,189,218,42,-1.01
138273,618,283,12,1.94
138286,73,226,24,4.62
138295,526,209,7,0.36
138304,141,609,36,2.87
138307,314,239,6,-0.48
138317,526,488,15,1.15
138328,141,565,38,2.25
138336,526,578,42,0.89
138346,165,684,12,-3.48
138349,190,488,10,1.53
138350,489,218,35,-1.55
138367,226,490,8,-2.38
138373,637,488,42,-1.1
138387,489,579,32,0.76
138395,239,165,35,-1.28
138403,684,579,33,1.66
138407,628,161,14,-6.8
138408,189,401,8,2.55
138414,165,503,43,-6.73
138424,583,217,19,-0.85
138428,510,631,5,1.25
138433,628,565,11,-0.75
138436,209,579,21,-3.32
138443,631,283,29,-0.47
138461,681,578,17,-1.68
138470,314,565,11,-5.23
138477,73,609,35,-6.81
138494,189,637,11,11.65
138508,161,503,17,0.02
138510,189,628,7,-0.58
138521,283,684,11,1.43
138524,190,628,19,0.46
138537,281,226,12,-7.66
138540,73,631,38,2.85
138541,583,333,36,2.43
138542,489,239,34,4.72
138543,618,579,37,1.26
138567,609,565,24,1.94
138574,226,565,34,-3.92
138576,402,283,5,1.09
138578,618,161,29,0.57
138582,681,618,20,-7.7
138593,239,218,20,-13.24
138597,283,218,15,4.55
138616,631,141,13,-0.28
138618,283,579,28,-4.51
138624,681,583,20,-5.48
138631,401,226,32,3.54
138634,631,488,25,-5.32
138638,314,631,8,-3.05
138651,489,583,17,0.71
138653,189,218,32,8.61
138657,681,333,20,-2.33
138662,488,161,27,-3.25
138664,190,684,7,1.4
138665,583,579,33,-9.4
138674,300,490,27,1.36
138675,283,490,42,20.94
138687,189,402,37,-0.29
138697,333,14,34,-3.41
138706,609,239,11,9.44
138727,239,578,36,-6.38
138736,681,217,16,-0.7
138745,609,565,5,-0.19
138747,189,239,11,-0.01
138755,268,684,20,2.59
138759,490,161,7,-5.16
138768,578,217,17,24.01
138771,189,628,19,2.13
138781,488,333,24,-2.91
138782,628,161,6,3.22
138785,526,333,11,0.83
138786,165,684,38,-0.11
138794,112,239,36,-3.41
138800,190,217,25,3.52
138809,526,456,8,-6.62
138810,189,141,13,3.55
138825,268,631,29,0.14
138834,609,217,25,3.75
138840,226,217,23,-0.72
138843,628,209,27,-3.54
138851,402,161,17,-2.62
138861,631,14,7,-3.18
138875,300,628,12,4.85
138876,300,490,9,11.76
138890,239,402,5,-8.53
138893,281,239,24,-2.89
138902,141,509,14,-2.8
138906,283,565,34,0.14
138909,631,579,42,1.03
138910,602,631,11,-4.27
138914,239,190,43,2.68
138922,526,628,20,0.59
138931,268,637,26,5.95
138937,637,218,0,-3.86
138939,283,583,9,-1.58
138948,681,283,27,0.75
138960,526,268,23,2.04
138963,226,300,15,-1.8
138972,239,526,10,-3.4
138986,190,165,12,1.01
138987,283,579,5,1.74
139004,190,609,35,-0.08
139015,681,684,37,-5.6
139017,161,209,30,-0.6
139019,631,333,10,-2.26
139029,637,161,27,2.68
139039,479,565,12,-12
139046,141,684,32,7.92
139047,300,503,9,-4.05
139060,402,218,29,-1.51
139067,509,218,35,2.46
139068,488,509,42,1.71
139071,637,14,30,-2.55
139078,637,283,10,3.77
139083,583,684,11,6.39
139087,628,217,20,2.6
139118,190,141,7,1.81
139122,402,218,8,-1.62
139126,489,402,7,-2.33
139142,226,217,15,-2.89
139150,189,217,38,-2.93
139161,681,583,16,-4.12
139167,218,684,29,1.36
139178,456,333,11,-9.3
139184,189,503,26,-1.43
139193,189,188,19,0.06
139196,402,503,37,-1.96
139198,526,456,11,-2.13
139212,618,239,28,-0.11
139220,188,490,24,0.61
139222,300,283,17,-3.96
139225,489,456,17,-6.75
139230,189,503,29,1.41
139231,402,14,32,7.19
139236,578,209,16,-1.47
139238,189,488,32,-0.65
139240,526,579,11,-3.54
139242,401,239,10,-3.12
139257,526,618,8,-4.12
139268,402,609,23,-1.68
139272,188,161,26,-2.87
139279,681,333,12,-3.58
139283,281,226,0,-0.02
139287,165,637,14,3.21
139290,609,14,16,5.53
139294,190,217,17,0.83
139299,489,578,35,-2.99
139321,631,218,19,0.28
139326,165,565,13,1.73
139327,456,509,19,1.7
139343,283,209,34,0.34
139354,333,503,24,-2.14
139356,141,684,34,3.95
139357,583,565,24,0.31
139361,189,283,26,-1.93
139362,165,161,34,-4.28
139402,489,488,19,-3.57
139403,189,14,11,0.65
139420,333,217,19,-2.17
139421,190,488,28,1.26
139426,488,218,5,-1.68
139427,268,509,14,-1.97
139439,456,268,0,-5.02
139454,578,209,23,-0.9
139455,565,579,22,3.54
139457,189,479,28,0.27
139471,189,333,5,2.14
139473,637,218,21,4.3
139474,161,583,0,-1.1
139480,456,628,16,6.03
139487,189,609,36,2.86
139496,618,217,23,1.73
139506,314,565,43,-2.98
139534,190,609,10,3.26
139538,189,579,7,2.36
139569,489,503,25,-0.84
139582,190,579,10,2.56
139585,609,565,42,6.44
139592,609,578,29,8.59
139612,333,209,34,-10.58
139621,526,161,20,7.56
139622,189,602,38,3.35
139631,402,565,10,-1.01
139633,300,637,34,7.16
139641,314,565,12,1.16
139644,456,268,8,-0.97
139650,283,490,19,-0.02
139653,300,402,23,-4.64
139667,618,333,10,26.62
139670,239,583,27,-6.58
139695,565,503,17,-10.56
139700,300,509,20,-3.5
139703,490,217,12,8.36
139742,239,565,32,-1.48
139751,631,503,10,2.95
139766,456,503,28,-9.28
139774,489,239,15,9.6
139775,681,218,26,-3.77
139799,618,565,34,-4.8
139804,631,490,0,-5.09
139809,189,141,0,-4.94
139813,239,226,26,1.16
139817,268,509,7,1.97
139824,209,579,13,7.71
139834,618,333,15,-3.16
139836,268,628,28,18.78
139838,402,578,43,1.97
139856,283,161,21,-0.23
139865,239,509,11,4.51
139876,189,618,33,2.12
139884,283,14,24,-1.89
139886,268,141,19,-0.09
139887,600,565,11,0.79
139900,503,579,7,-5.2
139912,165,583,7,3.75
139916,300,283,23,2.01
139922,165,161,0,-6.22
139928,509,209,25,0.66
139933,609,583,5,1.09
139935,112,631,27,-3.04
139964,637,565,36,3.46
139988,190,300,13,-1.91
139989,402,283,14,-0.36
139990,141,565,20,2.94
140000,268,161,33,-8.64
140015,239,681,30,1.3
140016,509,579,16,3.73
140017,226,684,29,7.01
140020,165,509,26,-7.76
140030,489,609,10,0.6
140032,401,631,12,-1.66
140036,189,681,17,-0.77
140039,283,209,29,-7.13
140040,218,579,11,1
140043,141,509,36,0.7
140045,190,565,10,2.22
140046,609,239,15,-4.18
140054,526,268,24,-0.87
140056,300,503,21,1.43
140063,526,578,24,1.52
140079,526,488,14,-0.07
140083,141,609,23,1.08
140091,226,141,19,-1.31
140122,628,684,21,0.4
140123,681,218,35,-4.48
140124,189,283,25,-0.31
140139,618,631,43,-2.79
140155,637,565,37,7.03
140156,684,217,12,2.15
140158,488,490,30,-0.7
140163,226,456,24,-5.02
140168,489,14,6,4.03
140186,618,503,21,-3.49
140192,239,226,38,-0.32
140195,609,578,6,0.24
140200,628,218,5,-0.5
140209,456,161,42,-4.62
140214,609,209,26,-0.64
140217,509,684,16,1.02
140219,631,503,28,-6.43
140225,402,565,19,1.08
140238,283,209,25,1.7
140248,628,509,7,-1.18
140251,628,631,22,-1.02
140264,358,631,30,-4.25
140266,684,14,37,20.28
140285,618,609,43,1.67
140305,190,268,11,1.41
140306,239,456,37,-6.86
140310,488,583,37,-0.48
140336,300,637,14,-1.44
140345,402,684,21,3.6
140360,73,565,8,-6.38
140363,314,565,37,-3.86
140370,526,161,26,-1.22
140378,488,578,38,4.03
140388,112,631,34,1.99
140392,637,141,27,3.14
140400,488,217,38,-1.74
140403,226,578,37,1.31
140407,161,684,19,0.39
140421,503,209,21,-10.74
140422,637,609,6,-0.41
140426,141,161,19,-0.42
140433,239,578,19,-2.12
140436,490,583,28,-5.85
140442,189,226,14,1.99
140448,489,681,36,-2.75
140452,681,268,29,-6.74
140472,300,333,12,0.27
140473,488,165,28,-4.79
140480,161,565,34,-0.69
140507,268,631,9,9.01
140513,681,14,8,-0.98
140530,190,300,12,1.06
140540,456,509,20,-2.27
140546,300,161,5,-0.97
140547,300,165,24,-2.72
140553,681,300,26,-3.58
140557,526,583,23,-0.16
140558,189,510,16,0.37
140571,628,488,9,1.29
140593,602,226,33,-0.39
140599,488,141,42,2.06
140603,631,637,12,0.35
140609,189,188,42,-2.38
140618,488,141,16,3.45
140632,402,509,29,1.12
140642,637,579,22,0.04
140644,681,283,11,-7.05
140673,456,402,32,-5.99
140687,333,565,9,-3.58
140705,618,333,16,25.55
140727,456,217,37,-5.94
140731,189,73,9,0.07
140739,509,14,32,-1.76
140748,526,300,30,-3.25
140752,609,565,35,-1.14
140754,456,631,13,10.95
140764,637,609,13,13.75
140780,281,583,28,-4.84
140782,268,609,10,7.26
140789,190,618,28,23.53
140793,268,490,33,-7.37
140796,189,358,19,-3.43
140814,637,239,19,-7.05
140816,565,684,43,-1.23
140818,488,283,20,7.76
140833,165,618,11,-1.31
140857,681,609,35,-1.2
140865,609,218,16,-2.98
140873,268,14,19,-1.89
140881,189,578,37,-1.97
140887,628,283,30,-1.03
140897,165,631,28,-9.08
140905,239,165,23,0.27
140909,189,600,15,-0.16
140940,189,300,17,-1.8
140949,602,631,42,-8.95
140955,300,456,15,-4.93
140971,226,300,17,2.39
140996,631,565,21,-8.5
141001,618,283,28,-1.6
141007,141,218,32,-5.25
141011,189,609,42,-0.93
141014,14,579,23,-2.05
141022,283,684,15,3.26
141026,226,628,13,3.79
141028,189,510,24,1.28
141042,165,490,12,-1.63
141060,189,510,20,-0.82
141069,189,73,38,8.76
141079,283,490,17,6.74
141086,283,333,0,-1.3
141136,489,681,9,0.36
141139,281,631,25,-4.35
141156,190,209,32,1.12
141157,684,217,15,13.5
141158,226,583,24,0.41
141159,283,161,5,-3.07
141161,456,268,28,-3
141184,681,300,29,-6.72
141189,489,684,29,0.42
141190,300,268,7,1
141193,314,226,23,6.37
141205,489,684,27,1.93
141226,628,631,8,-0.61
141227,489,283,24,-1.19
141230,578,583,43,3.35
141243,190,618,9,5.74
141244,456,268,42,-7.07
141252,490,578,24,1.61
141254,300,503,8,-7.28
141257,190,300,10,-6.23
141271,583,217,24,4.01
141275,402,268,42,-6.64
141279,631,503,8,-3.9
141293,190,618,37,10.14
141295,239,402,11,1.75
141297,637,579,38,6.77
141307,218,217,33,-0.23
141318,681,141,28,-1.01
141323,609,565,9,4.28
141325,300,637,0,-2.66
141328,283,509,23,-0.87
141335,456,579,11,-5.21
141341,402,165,27,-0.43
141350,281,239,9,-4.21
141367,526,684,14,-2.7
141378,189,239,13,3.95
141379,239,681,8,-8.61
141397,402,165,20,-2.71
141412,489,333,20,2.49
141420,609,583,36,5.08
141425,489,503,20,-4.85
141429,609,503,16,1.01
141439,161,217,8,-0.07
141446,165,218,25,-2.02
141447,509,565,32,8.68
141468,631,283,23,9.5
141489,600,565,13,2.99
141517,618,509,37,-0.87
141523,456,509,22,5.82
141526,618,488,38,-2.27
141531,268,141,13,1.74
141543,333,579,0,-1.39
141566,631,565,17,10.83
141567,300,456,25,-2.45
141570,637,239,24,-2.16
141581,165,333,10,6.45
141590,333,209,11,-1.06
141597,600,565,17,-2.68
141603,631,333,15,-6.39
141611,628,283,37,3.12
141614,300,268,36,2.35
141623,578,217,30,-5.85
141629,456,283,5,1.28
141648,226,578,42,10.47
141662,681,141,27,-0.46
141663,89,226,6,5.78
141681,681,509,14,-1.88
141690,681,526,29,-8.44
141697,283,239,30,5
141700,565,14,25,-2.89
141704,402,578,21,-0.88
141705,631,283,13,-0.29
141710,268,684,38,2.67
141720,239,226,11,-11.58
141732,189,141,29,-2.45
141735,490,217,37,-5.65
141740,218,333,15,0.29
141759,489,583,16,0.68
141765,217,14,28,-5.65
141766,489,161,12,-3.86
141769,628,333,36,-4.98
141774,628,490,9,1.78
141777,490,583,12,-2.06
141781,189,300,8,0.47
141791,609,583,22,-0.01
141811,141,209,15,-0.33
141854,141,609,8,-0.31
141856,189,509,43,-1.79
141878,618,283,14,-2.47
141880,190,681,37,-9.17
141883,489,217,32,5.83
141888,189,681,43,-0.89
141890,609,583,27,2.35
141893,637,583,11,4.45
141899,189,628,37,-1.56
141921,189,161,36,0.6
141927,226,456,27,-1.52
141944,628,583,16,8.81
141945,490,509,13,-0.87
141948,628,217,17,5.5
141952,609,165,35,-4.34
141957,684,217,16,22.76
141961,565,503,25,-0.46
141962,226,456,26,-9.13
141986,526,141,28,3.12
141993,628,218,26,-8.67
142002,681,268,26,-4.9
142006,141,283,26,14.61
142009,489,333,24,2.29
142013,189,402,29,3.57
142018,488,239,22,8.72
142022,681,628,23,1.92
142025,526,618,37,-8.7
142028,456,402,30,-2.78
142037,681,333,9,-4.58
142050,565,503,0,-1.62
142053,268,14,38,2.7
142069,456,618,36,-3.55
142072,189,209,36,-0.47
142079,402,333,8,-1.87
142083,681,618,17,-1.63
142096,565,579,24,5.33
142098,190,165,21,-5.98
142099,681,226,20,-7.57
142101,189,89,12,-4.11
142112,637,565,0,0.94
142114,456,14,43,0.35
142125,631,217,9,0.89
142129,239,218,34,-1.28
142135,189,190,13,0.24
142146,226,268,28,-4.13
142157,226,490,16,-4.79
142197,681,684,9,-6.22
142199,526,161,22,6.51
142201,681,165,30,-0.5
142208,283,239,6,0.83
142213,314,565,36,-2.08
142227,226,490,15,1.16
142230,283,579,38,4.31
142238,218,565,42,5.01
142248,489,618,27,5.76
142251,609,14,35,4.34
142253,681,268,32,-9.07
142254,637,509,0,-2.8
142260,268,618,9,7.2
142272,637,578,5,-0.3
142274,681,488,42,0.17
142285,456,684,23,5.04
142296,402,609,29,1.56
142301,217,209,34,-13.4
142309,300,684,32,7.85
142315,165,609,14,-1.14
142318,165,628,24,-0.51
142325,300,333,37,-3.84
142332,618,631,29,-2.78
142339,402,333,6,-0.83
142345,268,141,11,-0.23
142357,402,209,8,-4.63
142358,401,239,28,-0.33
142367,161,209,17,-2.09
142372,490,509,22,-4.15
142385,526,565,5,3.65
142404,526,578,29,8.66
142407,526,609,7,-0.73
142432,618,579,32,-0.45
142434,456,565,8,-5.01
142435,226,165,32,-7.09
142440,268,490,8,1.23
142449,300,456,28,-4.32
142456,509,583,15,4.99
142473,189,358,29,-0.65
142477,283,565,19,0.57
142478,509,217,9,-2.52
142483,402,14,6,-2.33
142485,300,283,16,2.45
142488,681,300,8,-3.88
142491,217,579,22,0.41
142497,165,631,17,-6.26
142505,283,578,6,1.06
142506,268,488,19,0.5
142520,526,141,5,4.86
142530,283,509,36,0
142537,526,218,42,-4.25
142539,300,283,26,-1.16
142550,112,73,34,-2.51
142551,226,490,14,1.98
142572,268,579,16,-1.87
142573,190,628,16,28.81
142575,583,579,23,1.65
142578,188,565,0,-1.55
142585,217,209,20,-6.83
142596,526,631,24,-0.39
142606,509,217,5,5.63
142621,628,631,11,0.31
142631,165,218,5,-0.84
142661,89,226,8,11.28
142665,401,631,29,-3.09
142678,631,217,5,5.09
142692,578,583,23,-1.4
142706,189,401,36,-3.37
142711,402,583,6,0.64
142715,526,488,36,-0.06
142716,583,14,26,1.58
142719,681,490,34,-1.81
142729,488,14,42,1.12
142730,226,218,17,0.86
142748,283,583,37,2.18
142762,490,579,5,4.69
142767,489,456,7,-6
142778,189,14,42,-1.99
142780,189,239,36,-5.56
142782,456,488,5,-0.56
142794,141,218,34,-2.05
142815,565,209,14,-7.8
142820,631,239,7,-6.46
142837,226,628,19,-1.93
142841,631,637,9,2.56
142853,602,565,10,-14.65
142859,141,583,43,-2.58
142868,578,218,15,1.3
142870,112,565,42,-2.09
142871,165,579,7,-1.25
142877,300,609,43,-0.92
142881,456,583,35,-4.8
142885,218,209,20,-9.44
142912,509,578,11,7.92
142916,637,609,12,1.83
142920,609,509,42,1.06
142942,189,602,27,-1.73
142944,488,579,35,1.52
142979,268,209,14,5.09
142989,456,628,17,-2.76
142990,681,583,17,-1.78
142992,489,333,38,0.47
142994,333,565,11,5.77
142995,637,283,30,-3.21
143012,268,503,7,4.94
143018,526,503,43,-2.56
143023,456,161,33,-4.99
143035,631,509,37,-4.05
143038,618,161,32,1.64
143050,631,161,17,15.05
143070,489,209,9,-9.12
143079,226,165,8,-5.34
143080,189,73,5,-6.83
143098,167,239,20,-7.17
143102,268,218,22,-4.05
143103,281,631,13,0.93
143107,165,218,43,-0.84
143110,300,503,35,-4.45
143118,488,684,36,3.27
143130,618,161,30,-6.97
143148,283,565,9,-0.45
143153,283,579,25,0.88
143166,631,565,26,-1.75
143172,300,488,30,-1.67
143173,526,283,26,-4.36
143182,165,583,10,0.46
143196,217,209,35,-2
143199,489,490,20,-4.01
143203,189,578,0,2.07
143205,489,217,5,3.45
143211,583,684,30,8.47
143217,637,141,24,0.6
143233,631,579,16,-2.55
143236,226,526,9,-7.76
143239,283,490,29,0.52
143289,628,631,23,24.94
143290,456,637,28,4.02
143297,167,226,21,1.94
