ID,Drug_A,Drug_B,Cell_Line,Score
7973,565,618,16,-51.61945192
7974,565,618,17,-43.56179916
7975,565,618,18,-3.42279378
7976,565,618,19,-49.21728734
7978,565,618,20,-29.07606062
7979,565,618,21,-21.57933028
7981,565,618,22,-39.22262475
7982,565,618,23,-42.52197787
7983,565,618,24,-38.71740497
7984,565,618,25,-30.69288858
7986,565,618,26,-54.96161797
7989,565,618,27,-40.98315482
7990,565,618,28,-47.85212565
7991,565,618,29,-53.90119474
7993,565,618,30,-34.21825486
7994,565,618,31,-33.64942869
7995,565,618,32,-33.19116134
7996,565,618,33,-50.70712422
7997,565,618,34,-69.00768108
7998,565,618,35,-37.99415603
7999,565,618,36,-39.38464189
8000,565,618,37,-74.42383991
8001,565,618,38,-38.86730416
8002,565,618,39,-12.63037544
8003,565,618,40,-12.18434458
8005,565,618,42,-54.73539395
8006,565,618,43,-18.21225644
8007,565,618,44,-33.37229598
8008,565,618,45,-72.08212591
8009,565,618,46,-72.99656953
8010,565,618,47,-55.85698407
8013,565,358,0,-25.97774213
8014,565,358,1,-22.66385486
8015,565,358,2,-42.02294527
8016,565,358,3,-50.20905055
8017,565,358,4,-14.27888042
8018,565,358,5,-25.88404633
8019,565,358,6,-11.452455
8021,565,358,7,-32.17866351
8022,565,358,8,-25.21736449
8023,565,358,9,-30.87198307
8024,565,358,11,-38.56867307
8025,565,358,10,-1.81834811
8026,565,358,12,-17.06259706
8027,565,358,13,-29.9348225
8028,565,358,14,-36.57128702
8030,565,358,15,-56.2185727
8032,565,358,16,-9.933868101
8033,565,358,17,-20.13265089
8034,565,358,18,-9.686945369
8035,565,358,19,-23.04525782
8037,565,358,20,-42.61105139
8038,565,358,21,-45.21345766
8040,565,358,22,-22.93050057
8041,565,358,23,-12.31708933
8042,565,358,24,-13.21156198
8043,565,358,25,-3.816062564
8045,565,358,26,-32.81590717
8048,565,358,27,0.894891296824469
8049,565,358,28,-13.96469913
8050,565,358,29,-57.42740533
8052,565,358,30,-42.46199061
8053,565,358,31,-37.34144286
8054,565,358,32,-10.08542737
8055,565,358,33,-13.68098264
8056,565,358,34,-53.86093311
8057,565,358,35,-58.14226716
8058,565,358,36,-24.67393422
8059,565,358,37,-12.61320237
8060,565,358,38,-25.59593108
8061,565,358,39,-12.23864346
8062,565,358,40,-42.73427075
8064,565,358,41,-9.131277645
8065,565,358,42,-3.196276379
8066,565,358,43,-26.80218814
8067,565,358,44,-35.01033296
8068,565,358,45,-22.13513856
8069,565,358,46,-49.88433138
8070,565,358,47,-3.674317103
8073,565,333,0,-2.895661795
8074,565,333,1,-4.454113152
8075,565,333,2,0.527842761379693
8076,565,333,3,-4.024677121
8077,565,333,4,-3.686126597
8078,565,333,5,-6.438075723
8079,565,333,6,-3.137699467
8081,565,333,7,0.788566349146163
8082,565,333,8,-6.75032313
8083,565,333,9,-5.048271452
8084,565,333,11,-8.372791114
8085,565,333,10,-7.042879856
8086,565,333,12,-5.658712739
8087,565,333,13,-8.085283546
8088,565,333,14,-2.606539593
8090,565,333,15,-1.941199604
8092,565,333,16,-1.551811196
8093,565,333,17,-102.3221259
8094,565,333,18,-7.665810155
8095,565,333,19,-1.545180232
8097,565,333,20,0.0654078404944709
8098,565,333,21,-8.029057737
8100,565,333,22,1.04074049197726
8101,565,333,23,1.07715785623989
8102,565,333,24,-4.542065779
8103,565,333,25,0.335177781568318
8105,565,333,26,-8.752558236
8108,565,333,27,-4.057082588
8109,565,333,28,1.85508576001919
8110,565,333,29,-4.899677825
8112,565,333,30,1.51245093618822
8113,565,333,31,-4.157881164
8114,565,333,32,0.981233455877015
8115,565,333,33,-2.856634462
8116,565,333,34,0.0957993746260022
8117,565,333,35,-5.337731813
8118,565,333,36,-12.55972162
8119,565,333,37,-1.59023601
8120,565,333,38,1.91954230652391
8121,565,333,39,-5.491031846
8122,565,333,40,-1.991862912
8124,565,333,41,1.79528833073423
8125,565,333,42,1.76585426748294
8126,565,333,43,-0.66171635
8127,565,333,44,-5.050288136
8128,565,333,45,0.616996448330295
8129,565,333,46,-0.241190952
8130,565,333,47,-2.525611813
8133,565,479,0,-50.20868472
8134,565,479,1,-38.81126898
8135,565,479,2,-40.77614875
8136,565,479,3,-36.3158741
8137,565,479,4,-38.87117987
8138,565,479,5,-21.49929726
8139,565,479,6,-31.72916602
8141,565,479,7,-36.05306057
8142,565,479,8,-48.09085425
8143,565,479,9,-25.90953387
8144,565,479,11,-48.87491959
8145,565,479,10,-29.62465254
8146,565,479,12,-36.59128092
8147,565,479,13,-35.1029507
8148,565,479,14,-41.41393924
8150,565,479,15,-40.33404137
8152,565,479,16,-35.44460096
8153,565,479,17,-54.76115846
8154,565,479,18,-39.8391816
8155,565,479,19,-36.96624706
8157,565,479,20,-32.47301638
8158,565,479,21,-39.42825177
8160,565,479,22,-27.25284193
8161,565,479,23,-40.33228238
8162,565,479,24,-35.28412956
8163,565,479,25,-33.67880151
8165,565,479,26,-48.94111849
8168,565,479,27,-26.36719091
8169,565,479,28,-35.86302513
8170,565,479,29,-41.60779238
8172,565,479,30,-36.28416435
8173,565,479,31,-21.80988656
8174,565,479,32,-50.84165481
8175,565,479,33,-29.56429962
8176,565,479,34,-27.45690216
8177,565,479,35,-54.89597772
8178,565,479,36,-24.13788076
8179,565,479,37,-34.47177873
8180,565,479,38,-34.95394393
8181,565,479,39,-25.57309568
8182,565,479,40,-38.92704267
8184,565,479,42,-36.37539229
8185,565,479,43,-45.43701428
8186,565,479,44,-29.0724161
8187,565,479,45,-31.39261803
8188,565,479,46,-47.71562782
8189,565,479,47,-33.87539213
8656,565,276,0,-12.14039304
8657,565,276,1,2.99795405666323
8658,565,276,2,-14.39686271
8659,565,276,3,3.84935102211994
8660,565,276,4,-76.71545924
8661,565,276,5,-30.11460929
8662,565,276,6,-57.05965392
8664,565,276,7,-3.538193333
8665,565,276,8,2.93268472056768
8666,565,276,9,-71.81657035
8667,565,276,11,-17.55142825
8668,565,276,10,-11.64050213
8669,565,276,12,-49.22876931
8670,565,276,13,-80.23101399
8671,565,276,14,-10.48091031
8673,565,276,15,-4.381246909
8675,565,276,16,-15.18331649
8676,565,276,17,-16.47944171
8677,565,276,18,-9.079758844
8678,565,276,19,-25.87377135
8680,565,276,20,-2.607978661
8681,565,276,21,-16.86830475
8683,565,276,22,2.17305224434326
8684,565,276,23,-50.50388799
8685,565,276,24,0.544558341014655
8686,565,276,25,-1.52490778
8688,565,276,26,-18.7393347
8691,565,276,27,-4.472565266
8692,565,276,28,1.38033795091776
8693,565,276,29,-76.8310148
8695,565,276,30,-76.99729914
8696,565,276,31,13.7837873455412
8697,565,276,32,-0.762120313
8698,565,276,33,-21.18320907
8699,565,276,34,-1.099364832
8700,565,276,35,-4.979649359
8701,565,276,37,-22.47073407
8702,565,276,38,-27.76687589
8703,565,276,39,-18.73901262
8704,565,276,40,-78.52656961
8706,565,276,42,-5.014007265
8707,565,276,43,7.08163691520092
8708,565,276,44,-0.080499337
8709,565,276,45,-10.58863759
8710,565,276,46,-10.91477954
8711,565,276,47,-3.220930329
8773,565,89,0,-22.49197971
8774,565,89,1,-21.42386574
8775,565,89,2,-19.62441183
8776,565,89,3,-47.84597429
8777,565,89,4,-29.79175855
8778,565,89,5,-31.853778
8779,565,89,6,-5.125386274
8781,565,89,7,-23.07699076
8782,565,89,8,-19.07666133
8783,565,89,9,-1.984559451
8784,565,89,11,-44.50236698
8785,565,89,10,-10.42124889
8786,565,89,12,-12.07563321
8787,565,89,13,-1.693970956
8788,565,89,14,-23.91612518
8790,565,89,15,-26.32967846
8792,565,89,16,-25.49631265
8793,565,89,17,-5.36118763
8794,565,89,18,-6.692018528
8795,565,89,19,-17.95651831
8797,565,89,20,-28.80268597
8798,565,89,21,-47.53376265
8800,565,89,22,-23.37191884
8801,565,89,23,-19.41331444
8802,565,89,24,-28.04544375
8803,565,89,25,-26.19478057
8805,565,89,26,-29.47503505
8808,565,89,27,-22.9353368
8809,565,89,28,-41.88708437
8810,565,89,29,-41.23346251
8812,565,89,30,-14.69076216
8813,565,89,32,-43.42941275
8814,565,89,33,-2.725169325
8815,565,89,34,0.585016702196445
8816,565,89,35,-7.293043893
8817,565,89,36,-27.30849759
8818,565,89,37,-8.898376007
8819,565,89,38,-26.42270295
8820,565,89,39,-43.18731668
8821,565,89,40,-16.63238311
8823,565,89,41,-21.3114587
8824,565,89,43,4.26758055913416
8825,565,89,44,-11.76037998
8826,565,89,45,-18.41307792
8827,565,89,46,-12.04830369
8828,565,89,47,-14.45249836
8831,565,239,0,-41.06144974
8832,565,239,1,-40.01848278
8833,565,239,2,-46.80706374
8834,565,239,3,-57.56150802
8835,565,239,4,-21.93587466
8836,565,239,5,-28.431984
8837,565,239,6,-32.87467817
8839,565,239,7,-0.229308526
8840,565,239,8,4.51157316371926
8841,565,239,9,-31.34214364
8842,565,239,11,-63.27374652
8843,565,239,10,-25.20620751
8844,565,239,12,-40.94639321
8845,565,239,13,-66.43255056
8846,565,239,14,-11.08821569
8848,565,239,15,-24.95743982
8850,565,239,16,-10.02160159
8851,565,239,17,-67.65990333
8852,565,239,18,-38.25072864
8853,565,239,19,-35.24489584
8855,565,239,20,-7.205025636
8856,565,239,21,-4.999562252
8858,565,239,22,-25.4565408
8859,565,239,23,-10.49495474
8860,565,239,24,-35.26059143
8861,565,239,25,-53.80769207
8863,565,239,26,-21.30532797
8866,565,239,27,-67.38434813
8867,565,239,28,-45.56838331
8869,565,239,30,-25.8787686
8870,565,239,31,-63.82212556
8871,565,239,33,-53.36173716
8872,565,239,34,-29.86760459
8873,565,239,35,-50.84713373
8874,565,239,37,-42.37011587
8875,565,239,38,-22.90932001
8876,565,239,39,-3.362941867
8877,565,239,40,-18.45583121
8879,565,239,42,-33.8946094
8880,565,239,43,-50.55465585
8881,565,239,44,-0.478338612
8882,565,239,45,-52.35336125
8883,565,239,46,-45.52672664
8884,565,239,47,-74.30879258
9006,565,628,0,-23.94182914
9007,565,628,1,-11.1072832
9008,565,628,2,1.95549105545117
9009,565,628,3,-5.347038165
9010,565,628,4,-84.89517857
9011,565,628,5,-0.064224043
9013,565,628,7,4.83082640878257
9014,565,628,8,-1.548827517
9015,565,628,9,-38.92196116
9016,565,628,11,0.206315307984893
9017,565,628,10,10.6322414548946
9018,565,628,12,-12.95751634
9019,565,628,13,12.1209516317631
9020,565,628,14,-2.089424464
9022,565,628,15,-71.89527073
9024,565,628,16,21.4682987552141
9025,565,628,17,-31.56507329
9026,565,628,18,-8.313107796
9027,565,628,19,-12.92480009
9029,565,628,20,-9.179212548
9030,565,628,21,-23.65449188
9032,565,628,22,-41.10007335
9033,565,628,24,-26.56504343
9034,565,628,25,8.54093994977969
9036,565,628,26,-30.30909045
9039,565,628,27,-11.97172692
9040,565,628,28,-43.62304639
9041,565,628,29,0.143079614459562
9043,565,628,30,8.40977670010805
9044,565,628,31,-65.36768146
9045,565,628,32,0.119026750666402
9046,565,628,33,-88.40101399
9047,565,628,34,-82.70758301
9048,565,628,35,-48.787774
9049,565,628,37,3.91763198939857
9050,565,628,38,8.81847979638647
9051,565,628,39,-85.06743218
9052,565,628,40,2.27045265786134
9054,565,628,42,-73.08545844
9055,565,628,43,-9.240220804
9056,565,628,44,0.594910401141412
9057,565,628,45,-28.65474031
9058,565,628,46,-95.80434813
9059,565,628,47,1.7910527279316
9119,565,217,0,-15.41494774
9120,565,217,1,-21.29797027
9121,565,217,2,-13.9076559
9122,565,217,3,-20.25030499
9123,565,217,4,-0.100142099
9124,565,217,5,-4.204463714
9125,565,217,6,-8.983739816
9127,565,217,7,-2.188019556
9128,565,217,8,-5.223519723
9129,565,217,9,-2.832922073
9130,565,217,11,-2.067525964
9131,565,217,10,2.09849814530332
9132,565,217,12,-17.00672834
9133,565,217,13,-0.225807228
9134,565,217,14,-3.872065131
9136,565,217,15,-5.295240316
9137,565,217,16,-13.19006661
9138,565,217,17,-22.59120215
9139,565,217,18,1.03965234801652
9140,565,217,19,-2.965101948
9142,565,217,20,-0.996605948
9143,565,217,21,-8.018893934
9145,565,217,22,-6.367939142
9146,565,217,23,-6.922125495
9147,565,217,24,-2.262981863
9148,565,217,25,-26.69647079
9150,565,217,26,-37.12929326
9153,565,217,27,-1.702969514
9154,565,217,28,-7.769253336
9155,565,217,29,-3.691841378
9157,565,217,30,-38.28421298
9158,565,217,31,-19.95028905
9159,565,217,32,-2.120519623
9160,565,217,33,0.472022164445046
9161,565,217,34,-5.923885423
9162,565,217,35,-19.61387304
9163,565,217,36,8.44977594781632
9164,565,217,37,-0.759203627
9165,565,217,38,-5.944162806
9166,565,217,39,-15.83276431
9167,565,217,40,-4.845504186
9169,565,217,41,0.693868325317811
9170,565,217,42,-6.976888648
9171,565,217,43,-1.624860648
9172,565,217,44,0.856047692997886
9173,565,217,45,-20.88291346
9174,565,217,46,-17.58377256
9175,565,217,47,2.94499478801665
9235,565,141,0,-4.396253549
9236,565,141,1,-0.199988798
9237,565,141,2,-1.532333743
9238,565,141,3,-2.503954487
9239,565,141,4,-5.133745089
9240,565,141,5,-3.634383411
9241,565,141,6,3.65189925505728
9243,565,141,7,2.05146268816471
9244,565,141,8,-2.060474853
9245,565,141,9,9.24096664114971
9246,565,141,11,-0.416628778
9247,565,141,10,-4.956930958
9248,565,141,12,3.34968142399547
9249,565,141,13,10.6695060666749
9250,565,141,14,2.48886474267153
9252,565,141,15,7.27644949160857
9254,565,141,16,1.73703440215954
9255,565,141,17,-12.15555936
9256,565,141,19,6.57202000082405
9258,565,141,20,-2.525083162
9259,565,141,21,2.06109638655841
9261,565,141,22,-0.268956477
9262,565,141,23,-2.694656594
9263,565,141,24,0.815949793555868
9264,565,141,25,2.47872750700502
9266,565,141,26,0.990670662618085
9269,565,141,27,-1.025221327
9270,565,141,28,-2.305343045
9271,565,141,29,-3.056116839
9273,565,141,30,0.40825749217738
9274,565,141,31,16.6601451206946
9275,565,141,32,-4.817970016
9276,565,141,33,-7.645316358
9277,565,141,34,2.52404402328708
9278,565,141,35,-7.231618271
9279,565,141,36,10.850401385706
9280,565,141,37,5.32626595057524
9281,565,141,38,-1.013875427
9282,565,141,39,0.990076304425458
9283,565,141,40,-14.43151584
9285,565,141,41,2.71739839405916
9286,565,141,42,-1.611745564
9287,565,141,43,-10.82934158
9288,565,141,44,1.94792864533491
9289,565,141,45,-0.207560662
9290,565,141,46,8.02586489944124
9291,565,141,47,-0.236167382
9294,565,188,0,-4.281575419
9295,565,188,1,-17.66356315
9296,565,188,2,-1.110144221
9297,565,188,3,0.40132716037273
9298,565,188,4,1.25101359565219
9299,565,188,5,-0.459417256
9300,565,188,6,2.95041305382591
9302,565,188,7,-2.215074615
9303,565,188,8,-1.342172515
9304,565,188,9,-3.575650887
9305,565,188,11,-2.612021576
9306,565,188,10,0.22571285190879
9307,565,188,12,-1.238538785
9308,565,188,13,2.43115157980454
9309,565,188,14,-10.67682865
9311,565,188,15,1.77610557669986
9313,565,188,16,-3.264769544
9314,565,188,17,-10.5283744
9315,565,188,18,-1.959341769
9316,565,188,19,-2.559012923
9318,565,188,20,-6.273615055
9319,565,188,21,-3.002024469
9321,565,188,22,-5.553172645
9322,565,188,23,-11.96995189
9323,565,188,24,-2.113002155
9324,565,188,25,0.198965186841313
9326,565,188,26,-9.541456637
9329,565,188,27,-2.991335117
9330,565,188,28,-2.981199572
9331,565,188,29,-1.767873853
9333,565,188,30,-1.400422603
9334,565,188,31,14.1699755466815
9335,565,188,32,-1.804076064
9336,565,188,33,1.42945054548716
9337,565,188,34,-1.311945098
9338,565,188,35,-5.244496138
9339,565,188,36,3.0121059456744
9340,565,188,37,-0.154952058
9341,565,188,38,-0.582046229
9342,565,188,39,1.12606309069553
9343,565,188,40,-6.096805705
9345,565,188,41,0.0880631321586435
9346,565,188,42,0.824186549128863
9347,565,188,43,-3.213659494
9348,565,188,44,-0.113621705
9349,565,188,45,1.56436935178437
9350,565,188,46,-2.970182728
9351,565,188,47,-1.400398889
9526,565,14,0,-54.38341534
9527,565,14,2,-56.94278651
9528,565,14,3,-32.71485359
9529,565,14,4,-40.75886095
9530,565,14,5,-47.25048265
9532,565,14,7,-32.56796228
9533,565,14,8,-49.00780629
9534,565,14,9,-4.618144813
9535,565,14,11,-3.423660751
9536,565,14,12,2.75373149189266
9537,565,14,13,-56.37024226
9538,565,14,14,-40.94404272
9540,565,14,16,-34.68446922
9541,565,14,18,-50.6740104
9542,565,14,19,-28.91256523
9544,565,14,20,-28.77043133
9545,565,14,24,-63.50640379
9546,565,14,25,-10.38521747
9548,565,14,26,-30.78707179
9550,565,14,28,-58.10261259
9551,565,14,29,-51.1806589
9552,565,14,31,-25.76842623
9553,565,14,32,-34.58199413
9554,565,14,37,-41.92864714
9555,565,14,39,-37.25517662
9556,565,14,40,-65.48174531
9557,565,14,43,-69.12414101
9558,565,14,47,-65.20828822
9913,565,167,0,-37.17191862
9914,565,167,1,-25.00993919
9915,565,167,2,-34.27607128
9916,565,167,3,-62.67653371
9917,565,167,4,-13.56309709
9918,565,167,5,-11.64306334
9919,565,167,6,-10.70668581
9921,565,167,7,-43.30707809
9922,565,167,8,-33.04899255
9923,565,167,9,-49.95503094
9924,565,167,11,-75.91736362
9925,565,167,10,-8.008774531
9926,565,167,12,-18.35123176
9927,565,167,13,-34.39993913
9928,565,167,14,-71.36581127
9930,565,167,15,-45.90335134
9932,565,167,16,-36.1041079
9933,565,167,17,-23.4859718
9934,565,167,18,-14.30804777
9935,565,167,19,-37.0203196
9937,565,167,20,-34.66905558
9938,565,167,21,-43.56092812
9940,565,167,22,-67.96649366
9941,565,167,23,-9.436121721
9942,565,167,24,-20.52309643
9943,565,167,25,-6.595591857
9945,565,167,26,-55.2350965
9948,565,167,27,3.61452053807474
9949,565,167,28,-68.89639473
9950,565,167,29,-67.29390883
9952,565,167,30,-12.56919175
9953,565,167,31,-47.88778032
9954,565,167,32,-32.75730599
9955,565,167,33,-19.56191389
9956,565,167,34,-37.19275404
9957,565,167,35,-32.13909174
9958,565,167,36,-45.81272779
9959,565,167,37,-39.2515513
9960,565,167,38,-64.50995058
9961,565,167,39,-26.82246507
9962,565,167,40,-71.2238589
9964,565,167,41,-30.84350809
9965,565,167,42,0.163291144584979
9966,565,167,43,-25.65553036
9967,565,167,44,-46.13433879
9968,565,167,45,-26.93199329
9969,565,167,46,-37.94170099
9970,565,167,47,-27.56060392
10200,565,526,0,-6.706714425
10201,565,526,1,-3.86093699
10202,565,526,2,3.62754421750732
10203,565,526,3,-1.599016573
10204,565,526,4,4.12206348235671
10205,565,526,5,-28.53626964
10206,565,526,6,-54.20338185
10208,565,526,7,2.98227682750144
10209,565,526,8,-6.848917229
10210,565,526,9,-23.94244449
10211,565,526,11,-7.503402538
10212,565,526,10,9.90021862404744
10213,565,526,12,-22.27590388
10214,565,526,13,-66.98471591
10215,565,526,14,-10.26911324
10217,565,526,15,-8.00163285
10219,565,526,16,5.72173217554571
10220,565,526,17,-0.894552093
10221,565,526,18,-4.311211675
10222,565,526,19,-21.20963782
10224,565,526,20,-3.032534272
10225,565,526,21,-1.796801507
10227,565,526,22,1.45137784087399
10228,565,526,23,-3.024962941
10229,565,526,24,-4.488606451
10230,565,526,25,-4.00380042
10232,565,526,26,-3.632769191
10235,565,526,27,-4.873474064
10236,565,526,28,-3.058104078
10237,565,526,29,-34.83860169
10239,565,526,30,-4.125532551
10240,565,526,31,4.96431236659568
10241,565,526,32,-15.6306867
10242,565,526,33,-6.255980333
10243,565,526,34,-12.06515065
10244,565,526,35,-2.267188458
10245,565,526,37,-16.53116061
10246,565,526,38,-63.06524725
10247,565,526,39,-7.248489867
10248,565,526,40,-9.6861876
10250,565,526,42,0.401138851267547
10251,565,526,43,2.60806547214125
10252,565,526,44,0.696442143009798
10253,565,526,45,-16.35433587
10254,565,526,46,2.50179371463468
10255,565,526,47,-2.527047681
10434,565,640,0,-5.255917114
10435,565,640,1,-5.423701557
10436,565,640,2,-1.191221631
10437,565,640,3,-2.349211642
10438,565,640,4,-2.268583714
10439,565,640,5,-17.59053218
10440,565,640,6,-21.7384346
10442,565,640,7,-4.090759534
10443,565,640,8,1.45849411327847
10444,565,640,9,2.96932483735297
10445,565,640,11,-2.186596458
10446,565,640,10,0.314501301751234
10447,565,640,12,-0.264707399
10448,565,640,13,2.77745698266703
10449,565,640,14,-0.114289331
10451,565,640,15,0.341431835400924
10453,565,640,16,-6.278314698
10454,565,640,17,-42.40042647
10455,565,640,19,2.3469312413996
10457,565,640,20,-10.91730491
10458,565,640,21,-11.17001575
10460,565,640,22,-4.652930916
10461,565,640,23,-28.39412699
10462,565,640,24,-2.11148908
10463,565,640,25,0.649821729933445
10465,565,640,26,-2.60135291
10468,565,640,27,-1.599698983
10469,565,640,28,-3.384536642
10470,565,640,29,1.03054992349345
10472,565,640,30,-0.498688409
10473,565,640,31,-4.919961852
10474,565,640,32,-0.204462861
10475,565,640,33,-1.18277281
10476,565,640,34,-4.191543008
10477,565,640,35,7.11881709180548
10478,565,640,36,8.51516284645243
10479,565,640,37,0.290659383802965
10480,565,640,38,-0.28271112
10481,565,640,39,-5.665577089
10482,565,640,40,-11.22484917
10484,565,640,41,1.68858681971047
10485,565,640,42,-9.512530198
10486,565,640,43,0.949338124861647
10487,565,640,44,-4.297517361
10488,565,640,45,0.455999065009172
